customer_id,customer_name,age,city,email,account_type,account_balance,credit_score
326,Akash Khan,51,Nashik,akashkhan701574@gmail.com,Salary,10263.31,702
327,Karan Gupta,63,Thane,karangupta509093@gmail.com,Current,13961.48,816
328,Rahul Sharma,23,Satara,rahulsharma224743@gmail.com,Salary,6590.96,557
329,Aditya Singh,67,Pune,adityasingh565527@gmail.com,Savings,21554.72,830
330,Ayesha Patil,,Kolhapur,ayeshapatil138839@gmail.com,Savings,3209.21,813
331,Karan Sharma,60,Nagpur,karansharma758590@gmail.com,Current,2289.9,770
332,Vijay Shaikh,59,Thane,vijayshaikh981057@gmail.com,Savings,17464.84,724
333,Aditya Joshi,34,Aurangabad,adityajoshi925345@gmail.com,Current,33260.38,717
334,Rahul Gupta,24,Aurangabad,rahulgupta598882@gmail.com,Salary,32880.99,704
335,Ananya Shaikh,43,Pune,ananyashaikh604301@gmail.com,Salary,46202.4,778
336,Rahul Pawar,28,Nagpur,rahulpawar495731@gmail.com,Current,15973.29,577
337,Riya Gupta,47,Satara,riyagupta254901@gmail.com,Savings,37746.43,
338,Sahil Pawar,38,Ahmednagar,sahilpawar822833@gmail.com,Savings,26601.36,624
339,Sahil Singh,37,Kolhapur,sahilsingh496048@gmail.com,Salary,47335.31,612
340,Kavya Jadhav,47,Mumbai,kavyajadhav846821@gmail.com,Current,37206.78,570
341,Aditya Pawar,61,Satara,adityapawar426933@gmail.com,Salary,13315.5,601
342,Arjun Gupta,19,Ahmednagar,arjungupta199759@gmail.com,Current,4737.09,834
343,Rohan Verma,65,Aurangabad,rohanverma99007@gmail.com,Savings,3846.37,807
344,Priya Joshi,50,Satara,priyajoshi101739@gmail.com,Salary,12008.81,694
345,Sahil Gupta,55,Nashik,sahilgupta691093@gmail.com,Current,34231.62,630
346,Ayesha Gupta,44,Kolhapur,ayeshagupta452089@gmail.com,Savings,3846.75,552
347,Kavya Pawar,34,Thane,kavyapawar371607@gmail.com,Current,41033.21,721
348,Riya Singh,27,Nagpur,riyasingh444254@gmail.com,Savings,-26102.78,706
349,Simran Joshi,50,Nashik,simranjoshi431171@gmail.com,Salary,23951.3,642
350,Ananya Shaikh,54,Thane,ananyashaikh489810@gmail.com,Salary,8281.44,697
351,Isha Jadhav,41,Satara,ishajadhav905898@gmail.com,Salary,46716.17,665
352,Vijay Singh,56,Mumbai,vijaysingh764591@gmail.com,Current,40545.86,831
353,Amit Singh,46,Ahmednagar,amitsingh56902@gmail.com,Savings,37654.68,728
354,Vijay Pawar,69,Kolhapur,vijaypawar706173@gmail.com,Salary,2562.77,573
355,Pooja Singh,53,Thane,poojasingh685297@gmail.com,Salary,37294.24,682
356,Rahul Gupta,36,Pune,rahulgupta677668@gmail.com,Savings,17271.42,0
357,Simran Singh,26,Nagpur,simransingh103298@gmail.com,Savings,43916.94,698
358,Neha Jadhav,65,Solapur,nehajadhav63656@gmail.com,Salary,8262.07,720
359,Arjun Gupta,28,Pune,arjungupta422279@gmail.com,,32628.84,796
360,Ananya Shaikh,21,Thane,ananyashaikh763687@gmail.com,Current,44008.58,828
361,Pooja Pawar,67,Mumbai,poojapawar355884@gmail.com,Savings,1610.06,610
362,Riya Sharma,35,Thane,riyasharma839582@gmail.com,Savings,47755.03,622
363,Isha Jadhav,39,Mumbai,ishajadhav903629@gmail.com,Savings,37572.93,800
364,Akash Sharma,55,Mumbai,akashsharma114676@gmail.com,Savings,8543.51,796
365,Ayesha Jadhav,65,Kolhapur,ayeshajadhav260835@gmail.com,Salary,2940.03,629
366,Neha Joshi,66,Nashik,nehajoshi200996@gmail.com,Current,12869.89,817
367,Pooja Sharma,49,Ahmednagar,poojasharma199548@gmail.com,Salary,24519.67,800
368,Amit Singh,35,Solapur,amitsingh562436@gmail.com,Current,29031.5,739
369,Mohit Gupta,29,Nagpur,mohitgupta470505@gmail.com,Salary,19389.64,780
370,Simran Khan,41,Solapur,simrankhan147091@gmail.com,Savings,13377.55,714
371,Ayesha Jadhav,27,Thane,ayeshajadhav442474@gmail.com,Current,5543.57,793
372,Isha Khan,35,Pune,ishakhan192501@gmail.com,Savings,14669.54,613
373,Karan Joshi,54,Thane,karanjoshi292175@gmail.com,Savings,47004.26,825
374,Mohit Pawar,31,Ahmednagar,mohitpawar485200@gmail.com,Current,47803.79,617
375,Amit Pawar,23,Nashik,amitpawar262041@gmail.com,Savings,11905.39,588
376,Ayesha Shaikh,41,Pune,ayeshashaikh917064@gmail.com,Savings,15534.03,789
377,Aditya Khan,64,Ahmednagar,adityakhan968214@gmail.com,Current,28276.37,634
378,Rahul Singh,70,Nashik,rahulsingh79146@gmail.com,Current,14211.84,841
379,Karan Gupta,37,Aurangabad,karangupta464756@gmail.com,Savings,43669.26,565
380,Riya Pawar,18,Satara,riyapawar847372@gmail.com,Savings,5237.77,574
381,Ananya Shaikh,,Ahmednagar,ananyashaikh903289@gmail.com,Current,28298.37,798
382,Mohit Singh,36,Kolhapur,mohitsingh897646@gmail.com,Savings,49079.38,662
383,Rohan Verma,44,Mumbai,rohanverma577157@gmail.com,Current,24699.95,579
384,Sneha Gupta,68,Pune,snehagupta102764@gmail.com,Salary,35583.19,839
385,Simran Sharma,39,Mumbai,simransharma53145@gmail.com,Salary,6696.57,638
386,Riya Sharma,63,Mumbai,riyasharma683923@gmail.com,Current,45252.72,605
387,Arjun Joshi,47,Pune,arjunjoshi566947@gmail.com,Current,22145.0,737
388,Arjun Pawar,42,Thane,arjunpawar876738@gmail.com,Current,6372.75,821
389,Mohit Gupta,45,Nashik,mohitgupta15574@gmail.com,Salary,8909.24,822
390,Mohit Joshi,30,Thane,mohitjoshi97893@gmail.com,Savings,32414.25,689
391,Simran Khan,59,Mumbai,simrankhan971466@gmail.com,Salary,20614.73,591
392,Vijay Khan,65,Solapur,vijaykhan790270@gmail.com,Savings,33313.2,559
393,Kavya Gupta,25,Satara,kavyagupta890021@gmail.com,Current,49212.48,724
394,Neha Shaikh,64,Ahmednagar,nehashaikh247961@gmail.com,Salary,31006.26,627
395,Arjun Pawar,20,Mumbai,arjunpawar174489@gmail.com,Current,12757.52,702
396,Simran Shaikh,23,Solapur,simranshaikh426256@gmail.com,Current,24521.4,835
397,Rohan Pawar,39,Aurangabad,rohanpawar509331@gmail.com,Current,12330.15,562
398,Riya Khan,25,Nagpur,riyakhan504840@gmail.com,Salary,36278.59,713
399,Arjun Khan,52,Thane,arjunkhan224230@gmail.com,Current,30550.55,573
400,Ananya Singh,19,Aurangabad,ananyasingh906751@gmail.com,Salary,9500.15,787
401,Priya Sharma,63,Pune,priyasharma420621@gmail.com,Savings,10360.96,641
402,Amit Joshi,63,Aurangabad,amitjoshi946379@gmail.com,Savings,12446.57,778
403,Rahul Jadhav,25,Kolhapur,rahuljadhav61583@gmail.com,Current,16005.6,697
404,Rahul Joshi,61,Nashik,rahuljoshi172734@gmail.com,Savings,-12169.51,787
405,Akash Sharma,20,Aurangabad,akashsharma397482@gmail.com,Current,1154.81,611
406,Ayesha Jadhav,53,Satara,ayeshajadhav2360@gmail.com,Current,47263.29,
407,Ananya Gupta,62,Mumbai,ananyagupta409486@gmail.com,Savings,42034.6,748
408,Riya Khan,41,,riyakhan278185@gmail.com,Savings,41225.81,708
409,Rahul Patil,63,Thane,rahulpatil971624@gmail.com,Salary,3915.81,675
410,Karan Khan,62,Thane,karankhan822257@gmail.com,Savings,6245.48,567
411,Ayesha Gupta,63,Satara,ayeshagupta823367@gmail.com,Current,,777
412,Pooja Gupta,37,Ahmednagar,poojagupta477210@gmail.com,Salary,22370.33,744
413,Simran Sharma,42,Satara,simransharma299205@gmail.com,Savings,47263.5,697
414,Aditya Singh,54,Nagpur,adityasingh443655@gmail.com,Salary,6074.04,726
415,Rahul Khan,,Satara,rahulkhan730529@gmail.com,Savings,2005.93,768
416,Sneha Pawar,63,Ahmednagar,snehapawar766090@gmail.com,Salary,,735
417,Ananya Gupta,23,Nagpur,ananyagupta821514@gmail.com,Current,26156.8,604
418,Priya Khan,58,Nagpur,priyakhan582865@gmail.com,Salary,45168.06,662
419,Rahul Jadhav,67,Thane,rahuljadhav694122@gmail.com,Savings,7432.08,568
420,Riya Joshi,38,Pune,riyajoshi753405@gmail.com,Savings,43003.41,825
421,Ayesha Pawar,19,Ahmednagar,ayeshapawar510411@gmail.com,Salary,19102.77,579
422,Vijay Jadhav,39,Ahmednagar,vijayjadhav162416@gmail.com,Salary,19299.02,841
423,Rahul Gupta,25,Solapur,rahulgupta199222@gmail.com,Current,37796.12,850
424,Pooja Patil,,Pune,poojapatil311220@gmail.com,Savings,34093.0,756
425,Karan Patil,66,Satara,karanpatil228375@gmail.com,Salary,7041.88,788
426,Isha Shaikh,46,Ahmednagar,ishashaikh61424@gmail.com,Salary,24098.84,698
427,Vijay Joshi,32,Pune,vijayjoshi607414@gmail.com,Salary,10004.61,843
428,Neha Pawar,47,Satara,nehapawar771576@gmail.com,Savings,35058.31,751
429,Sahil Patil,29,Nashik,sahilpatil568632@gmail.com,Savings,6743.6,796
430,Rohan Shaikh,41,Nagpur,rohanshaikh64018@gmail.com,Savings,23655.75,726
431,Akash Verma,23,Mumbai,akashverma784409@gmail.com,Salary,33786.12,593
432,Neha Khan,41,Nashik,nehakhan328938@gmail.com,Current,15946.86,669
433,Kavya Singh,70,Ahmednagar,kavyasingh60042@gmail.com,Salary,45313.95,758
434,Amit Jadhav,20,Ahmednagar,amitjadhav52678@gmail.com,Savings,44549.82,722
435,Simran Patil,54,Thane,simranpatil612654@gmail.com,Current,32084.95,692
436,Rahul Jadhav,44,Pune,rahuljadhav500048@gmail.com,Savings,,620
437,Vijay Verma,19,Solapur,vijayverma527376@gmail.com,Current,47488.47,566
438,Rohan Singh,31,Solapur,rohansingh964147@gmail.com,Current,30583.12,550
439,Rohan Pawar,55,Aurangabad,rohanpawar894241@gmail.com,Current,43170.25,775
440,Amit Khan,65,Thane,amitkhan557026@gmail.com,Current,11413.07,779
441,,52,Kolhapur,,Savings,10278.82,649
442,Mohit Sharma,26,Ahmednagar,mohitsharma165180@gmail.com,Current,23600.35,649
443,Ananya Verma,53,Mumbai,ananyaverma59742@gmail.com,Savings,39254.46,764
444,Pooja Pawar,19,Nashik,poojapawar532596@gmail.com,Savings,25376.52,685
445,Neha Khan,58,Kolhapur,nehakhan84102@gmail.com,Salary,26462.79,769
446,Ananya Sharma,36,Mumbai,ananyasharma892797@gmail.com,Salary,41180.22,749
447,Amit Jadhav,24,Satara,amitjadhav194951@gmail.com,Savings,13015.2,733
448,Priya Joshi,52,Pune,priyajoshi71949@gmail.com,Savings,9610.03,708
449,Pooja Jadhav,48,Aurangabad,poojajadhav624039@gmail.com,Salary,26391.22,670
450,Ayesha Khan,56,Solapur,ayeshakhan71362@gmail.com,Salary,48666.33,711
451,Isha Sharma,32,Satara,ishasharma708111@gmail.com,Savings,45254.95,839
452,Amit Shaikh,54,Ahmednagar,amitshaikh903782@gmail.com,Salary,502.61,750
453,Neha Joshi,42,,nehajoshi246729@gmail.com,Salary,40929.77,
454,Kavya Khan,39,Ahmednagar,kavyakhan423489@gmail.com,Savings,20938.69,690
455,Isha Khan,39,Nagpur,ishakhan125810@gmail.com,Salary,42072.29,689
456,Ayesha Pawar,68,Thane,ayeshapawar987435@gmail.com,Salary,32001.68,672
457,Aditya Shaikh,44,Pune,adityashaikh933633@gmail.com,Savings,1101.75,734
458,Karan Verma,56,Nagpur,karanverma597447@gmail.com,Savings,,751
459,Sahil Gupta,34,Mumbai,sahilgupta258275@gmail.com,Current,32052.14,767
460,Mohit Verma,67,Kolhapur,mohitverma607140@gmail.com,Current,38677.11,818
461,Vijay Patil,21,Thane,vijaypatil623498@gmail.com,Savings,570.7,663
462,Pooja Shaikh,65,Satara,poojashaikh41772@gmail.com,Current,34493.72,655
463,Sneha Patil,22,Solapur,snehapatil649568@gmail.com,Current,14044.25,645
464,Karan Singh,34,Nashik,karansingh86065@gmail.com,Current,36928.97,700
465,Simran Khan,33,Thane,simrankhan439689@gmail.com,Savings,19282.96,842
466,Sahil Singh,22,Solapur,sahilsingh689405@gmail.com,Current,15520.63,671
467,Ananya Singh,46,Nagpur,ananyasingh612124@gmail.com,Current,22882.6,621
468,Sahil Patil,44,Thane,sahilpatil592783@gmail.com,Current,16112.33,787
469,Karan Singh,65,Kolhapur,karansingh548277@gmail.com,Current,35131.46,637
470,Sneha Singh,38,Nashik,snehasingh331837@gmail.com,Salary,31563.5,758
471,Pooja Verma,64,Ahmednagar,poojaverma980210@gmail.com,Current,33416.09,732
472,Isha Singh,59,Nashik,ishasingh273532@gmail.com,Savings,31936.5,820
473,,20,Pune,,Salary,15048.59,581
474,Amit Joshi,33,Kolhapur,amitjoshi214281@gmail.com,Salary,7063.76,570
475,Priya Sharma,29,Nagpur,priyasharma702358@gmail.com,Current,43985.64,810
476,Rahul Patil,61,Thane,rahulpatil751081@gmail.com,Salary,22728.94,754
477,Isha Khan,53,Mumbai,ishakhan329545@gmail.com,Savings,45334.06,565
478,Sneha Jadhav,37,Kolhapur,snehajadhav250380@gmail.com,Savings,37329.7,556
479,Ananya Gupta,65,Aurangabad,ananyagupta278617@gmail.com,Current,45999.88,819
480,Pooja Patil,68,Solapur,poojapatil415111@gmail.com,Savings,3109.08,847
481,Priya Pawar,,Mumbai,priyapawar137335@gmail.com,Savings,3603.07,841
482,Karan Gupta,58,Solapur,karangupta704418@gmail.com,Current,30133.0,829
483,Ayesha Patil,,Satara,ayeshapatil676956@gmail.com,Current,48158.15,643
484,Neha Jadhav,43,Satara,nehajadhav314669@gmail.com,Salary,8794.38,592
485,Neha Pawar,43,Aurangabad,nehapawar479534@gmail.com,Current,2309.17,797
486,Akash Joshi,54,Nashik,akashjoshi331635@gmail.com,Current,41481.46,823
487,Riya Jadhav,55,Nashik,riyajadhav974246@gmail.com,Savings,24550.85,602
488,Arjun Joshi,41,Nashik,arjunjoshi788487@gmail.com,Savings,31102.99,789
489,Akash Shaikh,27,Satara,akashshaikh981288@gmail.com,Current,2009.73,836
490,Riya Singh,51,Nashik,riyasingh76166@gmail.com,Salary,1580.24,591
491,Isha Khan,39,Ahmednagar,ishakhan9867@gmail.com,Salary,,726
492,Amit Gupta,48,Aurangabad,amitgupta480647@gmail.com,Salary,2391.0,642
493,Ananya Verma,53,Aurangabad,ananyaverma651432@gmail.com,Current,40934.64,799
494,Sahil Jadhav,66,Ahmednagar,sahiljadhav590441@gmail.com,Salary,11931.38,672
495,Aditya Joshi,32,Aurangabad,adityajoshi104937@gmail.com,Current,17704.44,605
496,Neha Verma,51,Nagpur,nehaverma76919@gmail.com,Savings,21562.1,608
497,Sneha Jadhav,59,Pune,snehajadhav563850@gmail.com,Savings,9587.01,565
498,Simran Pawar,40,Nagpur,simranpawar223608@gmail.com,Savings,15319.78,604
499,Amit Shaikh,21,Ahmednagar,amitshaikh530558@gmail.com,Savings,15584.87,
500,Isha Patil,28,Ahmednagar,ishapatil278182@gmail.com,Salary,33192.59,834
501,Riya Khan,21,Satara,riyakhan138990@gmail.com,Savings,18905.55,836
502,Sahil Gupta,22,Mumbai,sahilgupta978693@gmail.com,Salary,17859.78,754
503,Isha Pawar,62,Thane,ishapawar366062@gmail.com,Savings,29495.44,799
504,Rahul Singh,47,Nashik,rahulsingh923753@gmail.com,Salary,10213.4,658
505,Arjun Verma,49,Solapur,arjunverma72232@gmail.com,Current,38032.05,688
506,Priya Pawar,48,,priyapawar922081@gmail.com,Current,38968.0,761
507,Isha Pawar,70,Aurangabad,ishapawar256250@gmail.com,Salary,22884.2,831
508,Karan Gupta,49,Ahmednagar,karangupta387577@gmail.com,Savings,-35699.57,649
509,Aditya Jadhav,27,Thane,adityajadhav298930@gmail.com,Current,16498.22,661
510,Sneha Verma,23,Nashik,snehaverma165509@gmail.com,Salary,44807.43,634
511,Arjun Gupta,23,Kolhapur,arjungupta459569@gmail.com,Current,37534.36,799
512,Aditya Jadhav,32,Thane,adityajadhav874344@gmail.com,Savings,48666.4,700
513,Kavya Gupta,63,Satara,kavyagupta569705@gmail.com,Salary,2496.3,563
514,Pooja Shaikh,25,Solapur,poojashaikh737815@gmail.com,Salary,17173.62,837
515,Rahul Jadhav,44,Thane,rahuljadhav317312@gmail.com,Salary,17949.84,656
516,Priya Gupta,58,Mumbai,priyagupta641490@gmail.com,,25063.35,744
517,Aditya Khan,47,Pune,adityakhan846405@gmail.com,Savings,4705.75,724
518,Rahul Gupta,23,Pune,rahulgupta685843@gmail.com,Salary,19171.11,687
519,Kavya Patil,,,kavyapatil554734@gmail.com,Current,34770.85,675
520,Arjun Gupta,36,Nashik,arjungupta8303@gmail.com,Savings,30959.1,752
521,Isha Joshi,38,Ahmednagar,ishajoshi700405@gmail.com,Salary,11359.56,835
522,Sneha Sharma,67,Solapur,snehasharma856895@gmail.com,Salary,40190.29,751
523,Karan Sharma,48,Nashik,karansharma581642@gmail.com,Savings,49832.53,811
524,Pooja Pawar,41,Kolhapur,poojapawar314021@gmail.com,Current,39923.01,607
525,Karan Sharma,65,Satara,karansharma977117@gmail.com,Salary,33140.78,831
526,Aditya Patil,48,Thane,adityapatil695713@gmail.com,Savings,11326.12,814
527,Neha Shaikh,38,Mumbai,nehashaikh108718@gmail.com,Current,34007.89,663
528,Vijay Verma,48,Pune,vijayverma984639@gmail.com,Salary,36155.78,829
529,Riya Shaikh,34,Pune,riyashaikh920882@gmail.com,Savings,18120.29,770
530,Arjun Joshi,26,Solapur,arjunjoshi140914@gmail.com,Current,31919.2,806
531,Priya Jadhav,54,Kolhapur,priyajadhav277412@gmail.com,Salary,5517.86,583
532,Sahil Singh,32,Thane,sahilsingh121135@gmail.com,Savings,5135.95,657
533,Rahul Patil,25,Mumbai,rahulpatil933031@gmail.com,Savings,4431.18,569
534,Simran Joshi,32,Pune,simranjoshi112335@gmail.com,Savings,21979.36,613
535,Vijay Joshi,21,Nagpur,vijayjoshi778580@gmail.com,Current,27856.23,590
536,Priya Patil,28,Aurangabad,priyapatil580197@gmail.com,Current,,827
537,Ayesha Verma,42,Nagpur,ayeshaverma163098@gmail.com,Salary,34519.82,645
538,Aditya Shaikh,64,Solapur,adityashaikh285677@gmail.com,Salary,7371.81,663
539,Karan Jadhav,28,Aurangabad,karanjadhav295542@gmail.com,Savings,34114.89,676
540,Neha Khan,27,Satara,nehakhan634310@gmail.com,Current,16553.2,695
541,Simran Verma,54,Solapur,simranverma220961@gmail.com,Current,38725.12,648
542,Neha Patil,53,Kolhapur,nehapatil752570@gmail.com,Current,45168.54,741
543,Aditya Patil,55,Nashik,adityapatil359636@gmail.com,Savings,10979.77,799
544,Isha Sharma,59,Aurangabad,ishasharma213587@gmail.com,Savings,41954.05,779
545,Ayesha Shaikh,56,Aurangabad,ayeshashaikh720992@gmail.com,Current,27705.75,844
546,Sneha Khan,42,Nashik,snehakhan665146@gmail.com,Salary,21252.42,702
547,Rahul Joshi,22,Kolhapur,rahuljoshi894443@gmail.com,Current,5721.32,556
548,Priya Patil,60,Kolhapur,priyapatil276907@gmail.com,,47205.53,801
549,Neha Pawar,47,Nagpur,nehapawar530059@gmail.com,Salary,28882.81,610
550,Ayesha Joshi,70,Ahmednagar,ayeshajoshi512362@gmail.com,Savings,4697.12,761
551,Neha Singh,70,Kolhapur,nehasingh263419@gmail.com,Savings,,623
552,Ananya Pawar,64,Thane,ananyapawar949414@gmail.com,Salary,16203.82,838
553,Riya Joshi,20,Satara,riyajoshi952373@gmail.com,Savings,14098.94,601
554,Rahul Joshi,29,Mumbai,rahuljoshi887304@gmail.com,Savings,31802.98,632
555,Sneha Joshi,31,Ahmednagar,snehajoshi53366@gmail.com,Current,16785.45,850
556,Kavya Sharma,33,Ahmednagar,kavyasharma96881@gmail.com,Savings,31346.41,735
557,Simran Sharma,37,Thane,simransharma665195@gmail.com,Current,25479.04,831
558,Ananya Verma,70,Solapur,ananyaverma444251@gmail.com,Current,3169.61,781
559,Amit Joshi,62,Kolhapur,amitjoshi869734@gmail.com,Salary,47384.0,803
560,Sneha Shaikh,34,Thane,snehashaikh290220@gmail.com,Salary,,610
561,Riya Singh,46,Satara,riyasingh46328@gmail.com,Current,47870.14,640
562,Vijay Gupta,51,Aurangabad,vijaygupta3817@gmail.com,Salary,46711.93,785
563,Ayesha Gupta,40,Kolhapur,ayeshagupta349859@gmail.com,Savings,48357.89,695
564,Kavya Singh,59,Nagpur,kavyasingh808677@gmail.com,Savings,26082.9,748
565,Aditya Patil,27,Nashik,adityapatil137274@gmail.com,Savings,36085.17,684
566,Riya Patil,38,Nagpur,riyapatil668161@gmail.com,Current,43592.76,836
567,Rohan Verma,58,Nagpur,rohanverma274780@gmail.com,Current,37878.36,570
568,Sahil Jadhav,68,Kolhapur,sahiljadhav169530@gmail.com,Salary,35574.18,603
569,Aditya Patil,62,Solapur,adityapatil777336@gmail.com,Savings,41497.51,757
570,Aditya Jadhav,56,Satara,adityajadhav463398@gmail.com,Current,14599.32,675
571,Amit Singh,38,Nashik,amitsingh578578@gmail.com,Current,37555.38,575
572,Vijay Joshi,56,Pune,vijayjoshi740045@gmail.com,Current,39272.08,595
573,Aditya Singh,33,Satara,adityasingh448562@gmail.com,Current,17737.07,555
574,Sneha Gupta,54,Mumbai,snehagupta588253@gmail.com,Salary,41461.6,734
575,Sahil Pawar,37,Kolhapur,sahilpawar10239@gmail.com,Savings,33545.62,659
576,Kavya Patil,38,Ahmednagar,kavyapatil117408@gmail.com,Salary,33286.74,572
577,Amit Pawar,33,Ahmednagar,amitpawar78998@gmail.com,Salary,38670.46,624
578,Akash Sharma,59,Aurangabad,akashsharma991057@gmail.com,Savings,1661.2,796
579,Sahil Jadhav,48,Thane,sahiljadhav926104@gmail.com,Salary,20473.84,678
580,Vijay Singh,22,Solapur,vijaysingh724686@gmail.com,Salary,40850.61,776
581,Sahil Shaikh,52,Kolhapur,sahilshaikh947937@gmail.com,Savings,47063.22,819
582,Rahul Patil,39,Solapur,rahulpatil156394@gmail.com,Savings,763.01,634
583,Arjun Shaikh,29,Ahmednagar,arjunshaikh572192@gmail.com,Salary,18985.13,
584,Isha Patil,33,Aurangabad,ishapatil37878@gmail.com,Current,5057.22,709
585,Mohit Singh,29,Ahmednagar,mohitsingh875236@gmail.com,Savings,43733.58,587
586,Rohan Sharma,44,Pune,rohansharma387251@gmail.com,Salary,27750.77,685
587,Priya Khan,39,Kolhapur,priyakhan610905@gmail.com,Current,9497.12,717
588,Kavya Gupta,31,Ahmednagar,kavyagupta579464@gmail.com,Savings,19609.14,781
589,Sahil Khan,24,Mumbai,sahilkhan155387@gmail.com,Savings,23846.18,617
590,Sneha Sharma,70,Aurangabad,snehasharma450764@gmail.com,Current,15659.25,730
591,Arjun Khan,28,Mumbai,arjunkhan133736@gmail.com,Savings,5931.83,582
592,Sahil Singh,22,Aurangabad,sahilsingh43960@gmail.com,Salary,4894.19,804
593,Mohit Joshi,36,Ahmednagar,mohitjoshi323332@gmail.com,Current,44979.65,655
594,Rahul Jadhav,18,,rahuljadhav382464@gmail.com,Current,42526.36,818
595,Ayesha Patil,59,Nashik,ayeshapatil942750@gmail.com,Savings,28050.08,628
596,Riya Jadhav,40,Satara,riyajadhav978513@gmail.com,Current,36484.78,579
597,Karan Pawar,38,Pune,karanpawar834894@gmail.com,Savings,,774
598,Sahil Patil,23,Satara,sahilpatil902612@gmail.com,Savings,19039.36,753
599,Priya Gupta,34,Mumbai,priyagupta41932@gmail.com,Salary,49240.17,817
600,Neha Singh,29,Nagpur,nehasingh942690@gmail.com,Savings,33748.51,642
601,Neha Sharma,70,Mumbai,nehasharma375290@gmail.com,,31479.44,811
602,Isha Shaikh,58,Ahmednagar,ishashaikh220381@gmail.com,Savings,11933.24,554
603,Rohan Joshi,55,Mumbai,rohanjoshi715298@gmail.com,Current,11120.33,652
604,Mohit Joshi,25,Kolhapur,mohitjoshi261750@gmail.com,Salary,18256.06,736
605,Simran Verma,18,Thane,simranverma699430@gmail.com,Salary,9377.94,627
606,Isha Khan,58,Solapur,ishakhan107886@gmail.com,Savings,23698.23,651
607,Vijay Gupta,,Ahmednagar,vijaygupta370958@gmail.com,Salary,16956.25,823
608,Aditya Patil,25,Nashik,adityapatil818111@gmail.com,Current,9925.28,713
609,Aditya Khan,46,Solapur,adityakhan587180@gmail.com,Salary,9856.17,673
610,Simran Verma,52,Thane,simranverma927182@gmail.com,Salary,47037.96,655
611,Ananya Khan,21,Mumbai,ananyakhan917302@gmail.com,,8997.9,794
612,Kavya Joshi,44,Aurangabad,kavyajoshi426217@gmail.com,Current,37023.8,828
